sample_id,species,region,location,spawn,year,x,y,study,wg.depth,new.id,time,included,period,source
ND238,clupea_harengus,Belt,Malmö Flintrännan,UNKNOWN,1880,12.8143658,55.5667338,current,NA,NA,NA,no,,NRM
ND239,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND240,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND241,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND242,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND243,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND244,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND245,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND246,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND247,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND248,clupea_harengus,South_Baltic,Ystad,UNKNOWN,1883,13.8200308,55.4295051,current,NA,NA,NA,no,,NRM
ND249,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND250,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND251,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND252,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND253,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND254,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND255,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND256,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND257,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND258,clupea_harengus,Baltic,Simrishamn,UNKNOWN,1883,14.3681907,55.5647742,current,NA,NA,NA,no,,NRM
ND259,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND260,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND261,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND262,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND263,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND264,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND265,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND266,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND267,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND268,clupea_harengus,Baltic,Kivik,UNKNOWN,1893,14.2513117,55.6947149,current,NA,NA,NA,no,,NRM
ND269,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND270,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND271,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND272,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND273,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND274,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND275,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND276,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND277,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND278,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND279,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND280,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND281,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND282,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND283,clupea_harengus,Baltic,Värmdö Gällnönäs,UNKNOWN,1881,18.7063951,59.3961038,current,NA,NA,NA,no,,NRM
ND284,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND285,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND286,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND287,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND288,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND289,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND290,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND291,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND292,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND293,clupea_harengus,Baltic,Värmdö Sandö,UNKNOWN,1881,18.8971997,59.2847803,current,NA,NA,NA,no,,NRM
ND294,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND295,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND296,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND297,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND298,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND299,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND300,clupea_harengus,Bothnia,Gräsö,UNKNOWN,1851,18.464501,60.3477961,current,NA,NA,NA,no,,NRM
ND301,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,NA,NA,NA,no,,NRM
ND302,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,3.021670,hogsten_1,historical,no,18rh,NRM
ND303,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,NA,NA,NA,no,,NRM
ND304,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,2.448614,hogsten_2,historical,no,18rh,NRM
ND305,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,3.279885,hogsten_3,historical,no,18rh,NRM
ND306,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,1.475403,hogsten_4,historical,no,18rh,NRM
ND307,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,2.566025,hogsten_5,historical,no,18rh,NRM
ND308,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,2.748911,hogsten_6,historical,no,18rh,NRM
ND309,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,2.518423,hogsten_7,historical,no,18rh,NRM
ND310,clupea_harengus,Bothnia,Högsten,UNKNOWN,1874,18.6333333,60.3,current,NA,NA,NA,no,,NRM
ND311,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,4.225351,umea_1,historical,no,18rh,NRM
ND312,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,3.700396,umea_2,historical,no,18rh,NRM
ND313,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,2.788728,umea_3,historical,no,18rh,NRM
ND314,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,13.044999,umea_4,historical,no,18rh,NRM
ND315,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,4.387748,umea_5,historical,no,18rh,NRM
ND316,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,2.343272,umea_6,historical,no,18rh,NRM
ND317,clupea_harengus,Bothnia,Umeå archipelago,UNKNOWN,1864,20.3354569,63.7269372,current,3.245942,umea_7,historical,no,18rh,NRM
ND318,clupea_harengus,Norway,Stavanger,UNKNOWN,1872,5.5573408,59.0011071,current,NA,NA,NA,no,,Oslo museum
ND319,clupea_harengus,Norway,Stavanger,UNKNOWN,1872,5.5573408,59.0011071,current,14.939400,stavanger_8,historical,yes,18rh,Oslo museum
ND320,clupea_harengus,Norway,Stavanger,UNKNOWN,1872,5.5573408,59.0011071,current,4.347158,stavanger_9,historical,yes,18rh,Oslo museum
ND321,clupea_harengus,Norway,Stavanger,UNKNOWN,1872,5.5573408,59.0011071,current,5.929909,stavanger_10,historical,yes,18rh,Oslo museum
ND322,clupea_harengus,Norway,Haugesund,UNKNOWN,1873,5.246043,59.4257685,current,4.873849,haugesund_4,historical,yes,18rh,Oslo museum
ND323,clupea_harengus,Norway,Haugesund,UNKNOWN,1873,5.246043,59.4257685,current,5.760484,haugesund_5,historical,yes,18rh,Oslo museum
ND324,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.012860,foldfjorden_1,historical,yes,18rh,Oslo museum
ND325,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,1.403965,foldfjorden_2,historical,yes,18rh,Oslo museum
ND326,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,2.771318,foldfjorden_3,historical,yes,18rh,Oslo museum
ND327,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,NA,NA,NA,no,,Oslo museum
ND328,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.126568,foldfjorden_4,historical,yes,18rh,Oslo museum
ND329,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,5.609270,foldfjorden_5,historical,yes,18rh,Oslo museum
ND330,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.904485,foldfjorden_6,historical,yes,18rh,Oslo museum
ND331,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.410415,foldfjorden_7,historical,yes,18rh,Oslo museum
ND332,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,4.395413,foldfjorden_8,historical,yes,18rh,Oslo museum
ND333,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.605817,foldfjorden_9,historical,yes,18rh,Oslo museum
ND334,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,1.907291,foldfjorden_10,historical,yes,18rh,Oslo museum
ND335,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.705004,foldfjorden_11,historical,yes,18rh,Oslo museum
ND336,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,2.769064,foldfjorden_12,historical,yes,18rh,Oslo museum
ND337,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,4.599967,foldfjorden_13,historical,yes,18rh,Oslo museum
ND338,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,NA,NA,NA,no,,Oslo museum
ND339,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,NA,NA,NA,no,,Oslo museum
ND340,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,NA,NA,NA,no,,Oslo museum
ND341,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,NA,NA,NA,no,,Oslo museum
ND342,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,3.298801,foldfjorden_14,historical,yes,18rh,Oslo museum
ND343,clupea_harengus,Norway,Foldfjorden,UNKNOWN,1875,8.3968739,63.2619041,current,2.974838,foldfjorden_15,historical,yes,18rh,Oslo museum
ND345,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND346,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND347,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND348,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND349,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND350,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND351,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND352,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND353,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND354,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND355,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND356,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND357,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND358,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND359,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND360,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND361,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND362,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND363,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND364,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,0.435564,vasa_1,historical,no,ah,Vasa museum
ND365,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,0.864319,vasa_2,historical,no,ah,Vasa museum
ND366,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND367,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND368,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND369,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND370,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND371,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND372,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND373,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND374,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,1.149998,vasa_3,historical,no,ah,Vasa museum
ND375,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,1.186265,vasa_4,historical,no,ah,Vasa museum
ND376,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND377,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND378,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND379,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND380,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND381,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND382,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND383,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND384,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND385,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND386,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND387,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,0.623124,vasa_5,historical,no,ah,Vasa museum
ND388,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND389,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND390,clupea_harengus,Baltic,Vasa Ship,UNKNOWN,1628,18.09139,59.32802,current,NA,NA,NA,no,,Vasa museum
ND391,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,4.585577,kampinge_1,historical,no,ah,Lund museum
ND392,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,5.972039,kampinge_2,historical,no,ah,Lund museum
ND393,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.951368,kampinge_3,historical,no,ah,Lund museum
ND394,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.764281,kampinge_4,historical,no,ah,Lund museum
ND395,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.992453,kampinge_5,historical,no,ah,Lund museum
ND396,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.631627,kampinge_6,historical,no,ah,Lund museum
ND397,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,3.027960,kampinge_7,historical,no,ah,Lund museum
ND398,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.653681,kampinge_8,historical,no,ah,Lund museum
ND399,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.700212,kampinge_9,historical,no,ah,Lund museum
ND400,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.356012,kampinge_10,historical,no,ah,Lund museum
ND401,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,5.654485,kampinge_11,historical,no,ah,Lund museum
ND402,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,3.419174,kampinge_12,historical,no,ah,Lund museum
ND403,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,2.408107,kampinge_13,historical,no,ah,Lund museum
ND404,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,4.327760,kampinge_14,historical,no,ah,Lund museum
ND405,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,3.875688,kampinge_15,historical,no,ah,Lund museum
ND406,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,NA,NA,NA,no,,Lund museum
ND407,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,3.007336,kampinge_16,historical,no,ah,Lund museum
ND408,clupea_harengus,Belt,Kämpinge Höllviken,UNKNOWN,1300,12.960312,55.4077007,current,4.576942,kampinge_17,historical,no,ah,Lund museum
ND409,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,1.489740,knastorp_1,historical,no,ah,Lund museum
ND410,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,2.805773,knastorp_2,historical,no,ah,Lund museum
ND411,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,2.467269,knastorp_3,historical,no,ah,Lund museum
ND412,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,NA,NA,NA,no,,Lund museum
ND413,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,NA,NA,NA,no,,Lund museum
ND414,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,1.974520,knastorp_4,historical,no,ah,Lund museum
ND415,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,1.942060,knastorp_5,historical,no,ah,Lund museum
ND416,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,NA,NA,NA,no,,Lund museum
ND417,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,1.798625,knastorp_6,historical,no,ah,Lund museum
ND418,clupea_harengus,Belt,Knästorp,UNKNOWN,600,13.2011789,55.6677718,current,2.213952,knastorp_7,historical,no,ah,Lund museum
ND419,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND420,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND421,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND422,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND423,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND424,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND425,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND426,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND427,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND428,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND429,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND430,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND431,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND432,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND433,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND434,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
ND435,clupea_harengus,Skagerrak_&_Kattegat,Nya Lödöse,UNKNOWN,1500,12.1562058,58.0327409,current,NA,NA,NA,no,,excavation
